Doc_No,Shipment,PurchDoc,Item_1,Material,Material_Description,Plnt,SLoc,PO_Quantity,OUn,OUn1,Item_2,Delivery,Reference,Supplier,POrg,PGr,Vendor,ShPt,DelivDate,Doc_Date,Ext_Order_Pos,Ext_Order_Number,SupplVndr,TrackingNo,Reservation,Reservation_item,Reservation_order_date,Diffdays,key_material
4051449941,10200563,4536607604,2,2272053,Angle connector MT-C-LL2 OC,3000,1,200000000.0,PC,PC,20,209821741,41931738.0,1000415,3000,MX1,9999.0,3000,2024-07-10,2024-04-24,10,56218050,1000415,D197164003,13197164,3,2024-04-06,14.0,3000/2272053
4051449941,10200563,4536607604,8,2272069,Angle connector MT-C-GL A OC adjustable,3000,1,100000000.0,PC,PC,80,209821741,41931738.0,1000415,3000,MX1,9999.0,3000,2024-07-10,2024-04-24,10,56224647,1000415,D210362001,13210362,1,2024-04-12,0.0,3000/2272069
4051449941,10200563,4536607604,9,2332784,Connector MT-C-GLP T A OC,3000,1,160000000.0,PC,PC,90,209821741,41931738.0,1000415,3000,MX1,9999.0,3000,2024-07-10,2024-04-24,30,56224647,1000415,D210362003,13210362,3,2024-04-12,0.0,3000/2332784
4051449941,10200563,4536607604,12,2272063,Splice connector MT-ES-40 OC,3000,1,1320000000.0,PC,PC,120,209821741,41931738.0,1000415,3000,MX1,9999.0,3000,2024-07-10,2024-04-24,20,56229959,1000415,D222866004,13222866,4,2024-04-18,0.0,3000/2272063
4051452005,10204755,4536629254,2,2105714,Stud anchor HST3 M10x110 50/30,8750,1,9600000000.0,PC,PC,20,209839977,58062442.0,HLI0550,8750,L02,9999.0,8750,2024-07-02,2024-04-29,10,56199735,HLI0550,D158839001,13158839,1,2024-03-20,0.0,8750/2105714
4051452005,10204755,4536629254,3,2105719,Stud anchor HST3 M12x115 40/20,8750,1,9000000000.0,PC,PC,30,209839977,58062442.0,HLI0550,8750,L02,9999.0,8750,2024-07-02,2024-04-29,10,56199958,HLI0550,D160913001,13160913,1,2024-03-20,0.0,8750/2105719
4051460592,10249504,4536748804,18,2341095,"Hammer drill bit TE-CX 9/16""-6""",3000,1,40000000.0,PC,PC,180,680664944,58080622.0,HLI0550,3000,MX1,9999.0,3000,2024-07-22,2024-05-22,30,56246044,HLI0550,D254789003,13254789,3,2024-05-02,0.0,3000/2341095
4051460592,10249504,4536748804,19,2151625,Hammer drill bit TE-CX 12/12,3000,1,10000000.0,PC,PC,190,680664944,58080622.0,HLI0550,3000,MX1,9999.0,3000,2024-07-22,2024-05-22,10,56247279,HLI0550,D256624003,13256624,3,2024-05-03,0.0,3000/2151625
4051460592,10249504,4536748804,20,2074630,Countersink bit HSS CS M3-M10(D6.3-20.5),3000,1,10000000.0,PC,PC,200,680664944,58080622.0,HLI0550,3000,MX1,9999.0,3000,2024-07-22,2024-05-22,20,56247279,HLI0550,D256624004,13256624,4,2024-05-03,0.0,3000/2074630
4051460592,10249504,4536748804,21,2341057,"Hammer drill bit TE-C 5/16""-6""",3000,1,200000000.0,PC,PC,210,680664944,58080622.0,HLI0550,3000,MX1,9999.0,3000,2024-07-22,2024-05-22,30,56247279,HLI0550,D256624009,13256624,9,2024-05-03,0.0,3000/2341057
4051462367,10257755,4536772706,2,2165906,"Hammer drill bit TE-YX 7/8""-21""",8650,1,600000000.0,PC,PC,20,680685452,58085647.0,HLI0550,8650,CL1,9999.0,8650,2024-07-09,2024-05-27,70,56218993,HLI0550,D202644012,13202644,12,2024-04-08,0.0,8650/2165906
4051462367,10257755,4536772706,3,2150738,Grinding wheel AG-D SP 115x6.4,8650,1,4300000000.0,PC,PC,30,680685452,58085647.0,HLI0550,8650,CL1,9999.0,8650,2024-07-09,2024-05-27,10,56222474,HLI0550,D207234001,13207234,1,2024-04-10,0.0,8650/2150738
4051462367,10257755,4536772706,4,2150744,Grinding wheel AG-D SP 180x6.4,8650,1,900000000.0,PC,PC,40,680685452,58085647.0,HLI0550,8650,CL1,9999.0,8650,2024-07-09,2024-05-27,530,56232780,HLI0550,D227341060,13227341,60,2024-04-19,0.0,8650/2150744
4051462367,10257755,4536772706,5,2199635,Core bit BI 28/320 SP-L abras,8650,1,240000000.0,PC,PC,50,680685452,58085647.0,HLI0550,8650,CL1,9999.0,8650,2024-07-09,2024-05-27,110,56235166,HLI0550,D233263022,13233263,22,2024-04-23,15.0,8650/2199635
4051466242,10277125,4536825383,3,2251625,"Cordl. imp. wrench SIW 8-22 1/2"" case",3000,1,70000000.0,PC,PC,30,680728656,42104922.0,1000415,3000,MX1,9999.0,3000,2024-08-05,2024-06-05,20,56251354,1000415,D264867015,13264867,15,2024-05-08,14.0,3000/2251625
4051467984,10285522,4536848474,4,2254751,Pointed chisel TE-H SM 40,8650,1,40000000.0,PC,PC,40,680747312,58098250.0,HLI0550,8650,CL1,9999.0,8650,2024-07-23,2024-06-10,20,56269988,HLI0550,D297373005,13297373,5,2024-05-27,0.0,8650/2254751
4051467984,10285522,4536848474,5,2200273,Dust lip set DGH 130,8650,1,3000000000.0,PC,PC,50,680747312,58098250.0,HLI0550,8650,CL1,9999.0,8650,2024-07-23,2024-06-10,30,56274073,HLI0550,D304963012,13304963,12,2024-05-30,0.0,8650/2200273
4051467984,10285522,4536848474,6,365595,Water supply unit DWP 10,8650,1,40000000.0,PC,PC,60,680747312,58098250.0,HLI0550,8650,CL1,9999.0,8650,2024-07-23,2024-06-10,80,56274073,HLI0550,D304963010,13304963,10,2024-05-30,0.0,8650/365595
4051471795,10306665,4536898871,10,2150741,Grinding wheel AG-D SPX 125x6.4,8650,1,400000000.0,PC,PC,100,680788670,58106554.0,HLI0550,8650,CL1,9999.0,8650,2024-06-26,2024-06-18,60,56288871,HLI0550,D335955007,13335955,7,2024-06-13,0.0,8650/2150741
4051471993,10307074,4536903339,17,2260568,Dia blade 115/22 P univ,3000,1,160000000.0,PC,PC,170,680792673,58107064.0,HLI0550,3000,MX1,9999.0,3000,2024-08-19,2024-06-19,50,56280856,HLI0550,D322854005,13322854,5,2024-06-06,0.0,3000/2260568
4051471993,10307074,4536903339,18,2261781,Core bit BI 16/320 SP-L abras,3000,1,240000000.0,PC,PC,180,680792673,58107064.0,HLI0550,3000,MX1,9999.0,3000,2024-08-19,2024-06-19,60,56284134,HLI0550,D327855022,13327855,22,2024-06-10,0.0,3000/2261781
4051471993,10307074,4536903339,19,2159818,Water supply hose DD-WMS 100 assy,3000,1,10000000.0,PC,PC,190,680792673,58107064.0,HLI0550,3000,MX1,9999.0,3000,2024-08-19,2024-06-19,10,56284178,HLI0550,D327433001,13327433,1,2024-06-10,0.0,3000/2159818
4051471993,10307074,4536903339,20,2261257,Filter VC 20/40/150-X univ,3000,1,100000000.0,PC,PC,200,680792673,58107064.0,HLI0550,3000,MX1,9999.0,3000,2024-08-19,2024-06-19,140,56284178,HLI0550,D327433036,13327433,36,2024-06-10,0.0,3000/2261257
4051472411,10309141,4536907010,2,256312,Wedge anchor DBZ 6/4.5,8750,1,36000000000.0,PC,PC,20,680795531,58108465.0,HLI0550,8750,L02,9999.0,8750,2024-07-16,2024-06-19,10,56268861,HLI0550,D294267001,13294267,1,2024-05-24,0.0,8750/256312
4051472411,10309141,4536907003,2,2136470,"Impact socket SI-S 3/4""-17 L",8750,1,100000000.0,PC,PC,20,680795525,58108465.0,HLI0550,8750,L09,9999.0,8750,2024-07-16,2024-06-19,30,56270003,HLI0550,D296733003,13296733,3,2024-05-27,0.0,8750/2136470
4051472411,10309141,4536907003,3,2150701,Cutting disc AC-D SP 115x1.0,8750,1,3250000000.0,PC,PC,30,680795525,58108465.0,HLI0550,8750,L09,9999.0,8750,2024-07-16,2024-06-19,10,56278411,HLI0550,D318979001,13318979,1,2024-06-04,0.0,8750/2150701
4051471906,10306856,4536907381,2,2122712,Rotary hammer TE 3-ML 120V case,3000,1,160000000.0,PC,PC,20,680795875,56400001511.0,HAT0564,3000,MX1,9999.0,3000,2024-08-19,2024-06-19,10,56250509,HAT0564,D263398004,13263398,4,2024-05-07,0.0,3000/2122712
4051473389,10315444,4536928736,6,416747,Screw anchor HUS3-P 6x80/25/45,8750,1,1000000000.0,PC,PC,60,680813709,42190236.0,1000415,8750,L02,9999.0,8750,2024-08-27,2024-06-24,10,56284410,1000415,D328556002,13328556,2,2024-06-11,0.0,8750/416747
4051473389,10315444,4536928736,8,416747,Screw anchor HUS3-P 6x80/25/45,8750,1,4000000000.0,PC,PC,80,680813709,42190236.0,1000415,8750,L02,9999.0,8750,2024-08-27,2024-06-24,10,56288698,1000415,D335600001,13335600,1,2024-06-13,0.0,8750/416747
4051473389,10315444,4536928734,2,2314166,Cutting disc 230/22mm SPX metal,8750,1,10000000.0,PC,PC,20,680813707,42190236.0,1000415,8750,L05,9999.0,8750,2024-08-27,2024-06-24,10,56291109,1000415,D337865007,13337865,7,2024-06-14,0.0,8750/2314166
4051473650,10315411,4536928838,6,2312458,Stepped drill bit 4-20 /2,8650,1,20000000.0,PC,PC,60,680813781,58111305.0,HLI0550,8650,CL1,9999.0,8650,2024-08-09,2024-06-24,120,56247256,HLI0550,D256169010,13256169,10,2024-05-03,0.0,8650/2312458
4051473650,10315411,4536928838,7,2071172,Twist drill bit HSS Co 12.0x151mm MP5,8650,1,500000000.0,PC,PC,70,680813781,58111305.0,HLI0550,8650,CL1,9999.0,8650,2024-08-09,2024-06-24,60,56247273,HLI0550,D256016006,13256016,6,2024-05-03,0.0,8650/2071172
4051473650,10315411,4536928838,8,2341094,"Hammer drill bit TE-CX 1/2""-18""",8650,1,100000000.0,PC,PC,80,680813781,58111305.0,HLI0550,8650,CL1,9999.0,8650,2024-08-09,2024-06-24,30,56248822,HLI0550,D260319004,13260319,4,2024-05-06,0.0,8650/2341094
4051473650,10315411,4536928838,9,2341095,"Hammer drill bit TE-CX 9/16""-6""",8650,1,150000000.0,PC,PC,90,680813781,58111305.0,HLI0550,8650,CL1,9999.0,8650,2024-08-09,2024-06-24,90,56255382,HLI0550,D273599017,13273599,17,2024-05-13,0.0,8650/2341095
4051444224,10171742,4536521439,3,2272055,Connector MT-C-T/2 OC transversal,3000,1,150000000.0,PC,PC,30,209748993,41866609.0,1000415,3000,MX1,9999.0,3000,2024-07-05,2024-04-10,40,56209899,1000415,D178939041,13178939,41,2024-03-28,0.0,3000/2272055
4051444224,10171742,4536521439,4,2272076,Splice connector MT-ES-90 OC,3000,1,480000000.0,PC,PC,40,209748993,41866609.0,1000415,3000,MX1,9999.0,3000,2024-07-05,2024-04-10,90,56209899,1000415,D178939013,13178939,13,2024-03-28,0.0,3000/2272076
4051444494,10171975,4536521464,3,2200056,Cordl. drill driver SFD 2-A12 box,3000,1,120000000.0,PC,PC,30,209749047,41872668.0,1000415,3000,MX1,9999.0,3000,2024-07-05,2024-04-10,30,56172003,1000415,D102672012,13102672,12,2024-02-23,0.0,3000/2200056
4051449941,10200563,4536607604,5,2150381,Concrete nail X-P 27 MX,3000,1,1000000000.0,PC,PC,50,209821741,41931738.0,1000415,3000,MX1,9999.0,3000,2024-07-10,2024-04-24,20,56223165,1000415,D209093020,13209093,20,2024-04-11,0.0,3000/2150381
4051452005,10204755,4536629254,4,2293554,Screw anchor HUS4-H 10x80 25/5/-,8750,1,28000000000.0,PC,PC,40,209839977,58062442.0,HLI0550,8750,L02,9999.0,8750,2024-07-02,2024-04-29,10,56201712,HLI0550,D163214001,13163214,1,2024-03-21,0.0,8750/2293554
4051452005,10204755,4536629254,5,2105890,Stud anchor HST3 M8x115 -/50,8750,1,20000000000.0,PC,PC,50,209839977,58062442.0,HLI0550,8750,L02,9999.0,8750,2024-07-02,2024-04-29,10,56216829,HLI0550,D194202001,13194202,1,2024-04-03,0.0,8750/2105890
4051460592,10249504,4536748804,22,2122276,Hammer drill bit TE-YX 25/52,3000,1,30000000.0,PC,PC,220,680664944,58080622.0,HLI0550,3000,MX1,9999.0,3000,2024-07-22,2024-05-22,40,56247279,HLI0550,D256624010,13256624,10,2024-05-03,0.0,3000/2122276
4051460592,10249504,4536748804,23,2151640,Hammer drill bit TE-CX 15/17,3000,1,20000000.0,PC,PC,230,680664944,58080622.0,HLI0550,3000,MX1,9999.0,3000,2024-07-22,2024-05-22,50,56247279,HLI0550,D256624011,13256624,11,2024-05-03,0.0,3000/2151640
4051460592,10249504,4536748804,24,2241990,Flat chisel TE-YX FM 28,3000,1,20000000.0,PC,PC,240,680664944,58080622.0,HLI0550,3000,MX1,9999.0,3000,2024-07-22,2024-05-22,60,56247279,HLI0550,D256624014,13256624,14,2024-05-03,0.0,3000/2241990
4051460592,10249504,4536748804,26,435010,"Hammer drill bit TE-CX 7/16""-6""",3000,1,100000000.0,PC,PC,260,680664944,58080622.0,HLI0550,3000,MX1,9999.0,3000,2024-07-22,2024-05-22,100,56247279,HLI0550,D256624025,13256624,25,2024-05-03,0.0,3000/435010
4051462367,10257755,4536772706,6,2270778,"Diamond cup DG-CW 150/6"" SPX univ",8650,1,300000000.0,PC,PC,60,680685452,58085647.0,HLI0550,8650,CL1,9999.0,8650,2024-07-09,2024-05-27,180,56235166,HLI0550,D233263021,13233263,21,2024-04-23,15.0,8650/2270778
4051462367,10257755,4536772706,7,2238589,"Diamond cup DG-CW 125/5"" SPX univ",8650,1,320000000.0,PC,PC,70,680685452,58085647.0,HLI0550,8650,CL1,9999.0,8650,2024-07-09,2024-05-27,50,56245237,HLI0550,D253943005,13253943,5,2024-05-02,15.0,8650/2238589
4051462367,10257755,4536772706,8,2207028,Bushing tool TE-YX BT 4x4,8650,1,600000000.0,PC,PC,80,680685452,58085647.0,HLI0550,8650,CL1,9999.0,8650,2024-07-09,2024-05-27,20,56250271,HLI0550,D262937002,13262937,2,2024-05-07,0.0,8650/2207028
4051466242,10277125,4536825387,2,2291205,Cordl. imp. wrench SIW 4AT-22 1/2'' case,3000,1,200000000.0,PC,PC,20,680728659,42104937.0,1000415,3000,MX1,9999.0,3000,2024-08-05,2024-06-05,10,56258161,1000415,D274460001,13274460,1,2024-05-14,14.0,3000/2291205
4051467984,10285522,4536848470,2,2243327,Flap disc AF-D 115 P80 SP,8650,1,1000000000.0,PC,PC,20,680747309,58098247.0,HLI0550,8650,CL1,9999.0,8650,2024-07-23,2024-06-10,10,56232780,HLI0550,D227341001,13227341,1,2024-04-19,0.0,8650/2243327
4051467985,10285522,4536848523,2,2179711,Recip. saw blade SP 15 10 (5) metal,8650,1,1100000000.0,PC,PC,20,680747351,58098248.0,HLI0550,8650,CL1,9999.0,8650,2024-07-23,2024-06-10,40,56247256,HLI0550,D256169007,13256169,7,2024-05-03,0.0,8650/2179711
4051471993,10307074,4536903339,21,282320,Marking head X-462-HM,3000,1,20000000.0,PC,PC,210,680792673,58107064.0,HLI0550,3000,MX1,9999.0,3000,2024-08-19,2024-06-19,190,56284178,HLI0550,D327433048,13327433,48,2024-06-10,0.0,3000/282320
4051471993,10307074,4536903339,22,2185628,Core bit B 202/450 SP-L abras,3000,1,10000000.0,PC,PC,220,680792673,58107064.0,HLI0550,3000,MX1,9999.0,3000,2024-08-19,2024-06-19,300,56284178,HLI0550,D327433027,13327433,27,2024-06-10,-14.0,3000/2185628
4051471993,10307074,4536903339,23,2184681,"Hammer drill bit TE-YX 1/2""-13""",3000,1,400000000.0,PC,PC,230,680792673,58107064.0,HLI0550,3000,MX1,9999.0,3000,2024-08-19,2024-06-19,10,56285891,HLI0550,D331114003,13331114,3,2024-06-12,0.0,3000/2184681
4051471993,10307074,4536903339,25,2270778,"Diamond cup DG-CW 150/6"" SPX univ",3000,1,100000000.0,PC,PC,250,680792673,58107064.0,HLI0550,3000,MX1,9999.0,3000,2024-08-19,2024-06-19,10,56286054,HLI0550,D327433033,13327433,33,2024-06-10,0.0,3000/2270778
4051472411,10309141,4536907003,4,2149415,Pipe adapter SCM PCA,8750,1,50000000.0,PC,PC,40,680795525,58108465.0,HLI0550,8750,L09,9999.0,8750,2024-07-16,2024-06-19,20,56281462,HLI0550,D323411002,13323411,2,2024-06-06,0.0,8750/2149415
4051472411,10309141,4536907003,5,2077170,"Impact socket SI-BH 1/2""-1/4""",8750,1,200000000.0,PC,PC,50,680795525,58108465.0,HLI0550,8750,L09,9999.0,8750,2024-07-16,2024-06-19,10,56287176,HLI0550,D332666001,13332666,1,2024-06-12,0.0,8750/2077170
4051471906,10306856,4536907379,2,2256703,Cordless rotary hammer TE 2-22 case,3000,1,140000000.0,PC,PC,20,680795873,56400001516.0,HAT0564,3000,MX1,9999.0,3000,2024-08-19,2024-06-19,10,56255248,HAT0564,D270741001,13270741,1,2024-05-13,28.0,3000/2256703
4051473650,10315411,4536928838,10,2312458,Stepped drill bit 4-20 /2,8650,1,10000000.0,PC,PC,100,680813781,58111305.0,HLI0550,8650,CL1,9999.0,8650,2024-08-09,2024-06-24,320,56261397,HLI0550,D282881024,13282881,24,2024-05-17,0.0,8650/2312458
4051473650,10315411,4536928838,11,2341059,"Hammer drill bit TE-C 3/8""-6""",8650,1,1000000000.0,PC,PC,110,680813781,58111305.0,HLI0550,8650,CL1,9999.0,8650,2024-08-09,2024-06-24,340,56261397,HLI0550,D282881006,13282881,6,2024-05-17,0.0,8650/2341059
4051473650,10315411,4536928838,12,2341071,"Hammer drill bit TE-C 5/8""-12""",8650,1,500000000.0,PC,PC,120,680813781,58111305.0,HLI0550,8650,CL1,9999.0,8650,2024-08-09,2024-06-24,20,56262128,HLI0550,D284062003,13284062,3,2024-05-20,14.0,8650/2341071
4051473646,10310999,4536929363,2,2293567,Screw anchor HUS4-H 12x130 70/50/30,8750,1,500000000.0,PC,PC,20,680814157,58111304.0,HLI0550,8750,L02,9999.0,8750,2024-08-27,2024-06-24,70,56240885,HLI0550,D241547002,13241547,2,2024-04-26,28.0,8750/2293567
4051473646,10310999,4536929376,2,2179045,Hammer drill bit TE-YX 12/52,8750,1,40000000.0,PC,PC,20,680814173,58111304.0,HLI0550,8750,L09,9999.0,8750,2024-08-27,2024-06-24,80,56248891,HLI0550,D260624012,13260624,12,2024-05-06,0.0,8750/2179045
4051473646,10310999,4536929376,3,2151628,Hammer drill bit TE-CX 12/27,8750,1,20000000.0,PC,PC,30,680814173,58111304.0,HLI0550,8750,L09,9999.0,8750,2024-08-27,2024-06-24,110,56248891,HLI0550,D260624016,13260624,16,2024-05-06,0.0,8750/2151628
4051450500,10200519,4536607530,2,2343282,Baseplate MT-B-GL O4C OC,3000,1,100000000.0,PC,PC,20,209821674,41939721.0,1000415,3000,MX1,9999.0,3000,2024-07-10,2024-04-24,20,56221914,1000415,D207223003,13207223,3,2024-04-10,0.0,3000/2343282
4051450500,10200519,4536607530,3,2272084,Thread forming bolt MT-TFB OC,3000,1,17500000000.0,PC,PC,30,209821674,41939721.0,1000415,3000,MX1,9999.0,3000,2024-07-10,2024-04-24,10,56229948,1000415,D222866013,13222866,13,2024-04-18,0.0,3000/2272084
4051450500,10200519,4536607530,6,2200108,Cordl. impact driver SID 2-A12 case,3000,1,30000000.0,PC,PC,60,209821674,41939721.0,1000415,3000,MX1,9999.0,3000,2024-07-10,2024-04-24,30,56232773,1000415,D226778042,13226778,42,2024-04-19,0.0,3000/2200108
4051449941,10200563,4536607605,2,2272066,Angle connector MT-C-GL OC,3000,1,400000000.0,PC,PC,20,209821742,41932653.0,1000415,3000,MX1,9999.0,3000,2024-07-10,2024-04-24,10,56228457,1000415,D218980001,13218980,1,2024-04-17,0.0,3000/2272066
4051460592,10249504,4536748804,25,2270731,"Hole saw 25mm-1"" multipurp.",3000,1,10000000.0,PC,PC,250,680664944,58080622.0,HLI0550,3000,MX1,9999.0,3000,2024-07-22,2024-05-22,80,56247279,HLI0550,D256624020,13256624,20,2024-05-03,0.0,3000/2270731
4051460592,10249504,4536748804,27,2222125,Recip. saw blade SP 15 6 (35) w/m,3000,1,700000000.0,PC,PC,270,680664944,58080622.0,HLI0550,3000,MX1,9999.0,3000,2024-07-22,2024-05-22,110,56247279,HLI0550,D256624027,13256624,27,2024-05-03,0.0,3000/2222125
4051460592,10249504,4536748804,28,2392705,USB charging adapter CU 4-22,3000,1,40000000.0,PC,PC,280,680664944,58080622.0,HLI0550,3000,MX1,9999.0,3000,2024-07-22,2024-05-22,120,56247279,HLI0550,D256624024,13256624,24,2024-05-03,0.0,3000/2392705
4051460592,10249504,4536748804,29,2261254,"Hole saw 25mm-1"" carbide tipp.",3000,1,10000000.0,PC,PC,290,680664944,58080622.0,HLI0550,3000,MX1,9999.0,3000,2024-07-22,2024-05-22,150,56247279,HLI0550,D256624008,13256624,8,2024-05-03,0.0,3000/2261254
4051462367,10257755,4536772693,2,2341100,"Hammer drill bit TE-CX 5/8""-12""",8650,1,400000000.0,PC,PC,20,680685416,58085650.0,HLI0550,8650,CL1,9999.0,8650,2024-07-09,2024-05-27,10,56168232,HLI0550,D096291001,13096291,1,2024-02-20,85.0,8650/2341100
4051462367,10257755,4536772693,3,2158094,Core bit BS-F 102/450 SP-H abras,8650,1,30000000.0,PC,PC,30,680685416,58085650.0,HLI0550,8650,CL1,9999.0,8650,2024-07-09,2024-05-27,180,56216124,HLI0550,D195769005,13195769,5,2024-04-05,43.0,8650/2158094
4051462367,10257755,4536772693,4,435003,"Hammer drill bit TE-CX 5/16""-6""",8650,1,3600000000.0,PC,PC,40,680685416,58085650.0,HLI0550,8650,CL1,9999.0,8650,2024-07-09,2024-05-27,10,56218993,HLI0550,D202644001,13202644,1,2024-04-08,0.0,8650/435003
4051462367,10257755,4536772706,9,2150738,Grinding wheel AG-D SP 115x6.4,8650,1,800000000.0,PC,PC,90,680685452,58085647.0,HLI0550,8650,CL1,9999.0,8650,2024-07-09,2024-05-27,10,56222474,HLI0550,D207234001,13207234,1,2024-04-10,0.0,8650/2150738
4051466242,10277125,4536825390,2,2207454,Dia. polishing disc 130 SPX (6) G.200,3000,1,120000000.0,PC,PC,20,680728662,42105075.0,1000415,3000,MX1,9999.0,3000,2024-08-05,2024-06-05,40,56270165,1000415,D297754003,13297754,3,2024-05-28,0.0,3000/2207454
4051466242,10277125,4536825390,3,2323712,Tool bag L,3000,1,10000000.0,PC,PC,30,680728662,42105075.0,1000415,3000,MX1,9999.0,3000,2024-08-05,2024-06-05,10,56271676,1000415,D301224007,13301224,7,2024-05-28,0.0,3000/2323712
4051467984,10285522,4536848470,3,2075554,Carbon brush 230V set,8650,1,150000000.0,PC,PC,30,680747309,58098247.0,HLI0550,8650,CL1,9999.0,8650,2024-07-23,2024-06-10,100,56232780,HLI0550,D227341017,13227341,17,2024-04-19,0.0,8650/2075554
4051467984,10285522,4536848470,4,2243353,Flap disc AF-D 180 P36-40 SP,8650,1,100000000.0,PC,PC,40,680747309,58098247.0,HLI0550,8650,CL1,9999.0,8650,2024-07-23,2024-06-10,230,56232780,HLI0550,D227341044,13227341,44,2024-04-19,0.0,8650/2243353
4051467984,10285522,4536848470,5,271981,Threaded stud X-EM8H-15-12P8,8650,1,20000000000.0,PC,PC,50,680747309,58098247.0,HLI0550,8650,CL1,9999.0,8650,2024-07-23,2024-06-10,160,56235166,HLI0550,D233263010,13233263,10,2024-04-23,28.0,8650/271981
4051467984,10285522,4536848470,6,2341092,"Hammer drill bit TE-CX 1/2""-6""",8650,1,160000000.0,PC,PC,60,680747309,58098247.0,HLI0550,8650,CL1,9999.0,8650,2024-07-23,2024-06-10,240,56247273,HLI0550,D256016008,13256016,8,2024-05-03,-14.0,8650/2341092
4051467984,10285522,4536848470,7,2224254,Hammer drill bit  TE-C 12/21,8650,1,300000000.0,PC,PC,70,680747309,58098247.0,HLI0550,8650,CL1,9999.0,8650,2024-07-23,2024-06-10,100,56255382,HLI0550,D273599020,13273599,20,2024-05-13,0.0,8650/2224254
4051471993,10307074,4536903339,24,2241991,Flat chisel TE-YX FM 36,3000,1,400000000.0,PC,PC,240,680792673,58107064.0,HLI0550,3000,MX1,9999.0,3000,2024-08-19,2024-06-19,20,56285891,HLI0550,D331114005,13331114,5,2024-06-12,0.0,3000/2241991
4051471993,10307074,4536903339,26,220929,Core bit extension DD-BI-ET300,3000,1,20000000.0,PC,PC,260,680792673,58107064.0,HLI0550,3000,MX1,9999.0,3000,2024-08-19,2024-06-19,30,56286054,HLI0550,D327433061,13327433,61,2024-06-10,0.0,3000/220929
4051471906,10306856,4536907387,2,2203155,Drilling stand DD-ST 150-U CTL,3000,1,10000000.0,PC,PC,20,680795881,56400001636.0,HAT0564,3000,MX1,9999.0,3000,2024-08-19,2024-06-19,10,56284180,HAT0564,D327433005,13327433,5,2024-06-10,0.0,3000/2203155
4051473650,10315411,4536928838,13,2199327,"Hammer drill bit TE-Y 1"" x 13""",8650,1,90000000.0,PC,PC,130,680813781,58111305.0,HLI0550,8650,CL1,9999.0,8650,2024-08-09,2024-06-24,70,56268450,HLI0550,D293917010,13293917,10,2024-05-24,14.0,8650/2199327
4051473650,10315411,4536928838,14,418079,"Screw anchor KH-EZ 5/8""x4""",8650,1,150000000.0,PC,PC,140,680813781,58111305.0,HLI0550,8650,CL1,9999.0,8650,2024-08-09,2024-06-24,10,56272699,HLI0550,D301254001,13301254,1,2024-05-29,14.0,8650/418079
4051473650,10315411,4536928838,15,2092609,Spring clip DX 2,8650,1,190000000.0,PC,PC,150,680813781,58111305.0,HLI0550,8650,CL1,9999.0,8650,2024-08-09,2024-06-24,20,56274073,HLI0550,D304963009,13304963,9,2024-05-30,14.0,8650/2092609
4051473650,10315411,4536928838,16,2101547,Gas nail X-S 14 G3 MX,8650,1,12000000000.0,PC,PC,160,680813781,58111305.0,HLI0550,8650,CL1,9999.0,8650,2024-08-09,2024-06-24,60,56274073,HLI0550,D304963011,13304963,11,2024-05-30,14.0,8650/2101547
4051473650,10315411,4536928838,17,2261680,Core bit B 42/430 P-U abras,8650,1,60000000.0,PC,PC,170,680813781,58111305.0,HLI0550,8650,CL1,9999.0,8650,2024-08-09,2024-06-24,50,56274165,HLI0550,D305103005,13305103,5,2024-05-31,14.0,8650/2261680
4051473646,10310999,4536929376,4,2368509,Blade SMT Saw carbide tipp.,8750,1,100000000.0,PC,PC,40,680814173,58111304.0,HLI0550,8750,L09,9999.0,8750,2024-08-27,2024-06-24,160,56261405,HLI0550,D282807007,13282807,7,2024-05-17,28.0,8750/2368509
4051473646,10310999,4536929363,3,2105714,Stud anchor HST3 M10x110 50/30,8750,1,400000000.0,PC,PC,30,680814157,58111304.0,HLI0550,8750,L02,9999.0,8750,2024-08-27,2024-06-24,20,56262783,HLI0550,D284766002,13284766,2,2024-05-21,0.0,8750/2105714
4051473646,10310999,4536929376,5,2341092,"Hammer drill bit TE-CX 1/2""-6""",8750,1,300000000.0,PC,PC,50,680814173,58111304.0,HLI0550,8750,L09,9999.0,8750,2024-08-27,2024-06-24,50,56264151,HLI0550,D287445008,13287445,8,2024-05-21,0.0,8750/2341092
4051473646,10310999,4536929376,6,2267010,Recip. saw blade SP 20 1014 (5) univ,8750,1,500000000.0,PC,PC,60,680814173,58111304.0,HLI0550,8750,L09,9999.0,8750,2024-08-27,2024-06-24,10,56268482,HLI0550,D293638001,13293638,1,2024-05-24,0.0,8750/2267010
4051450500,10200519,4536607530,4,2152675,T-head bolt HBC-T M16x60 8.8F,3000,1,6000000000.0,PC,PC,40,209821674,41939721.0,1000415,3000,MX1,9999.0,3000,2024-07-10,2024-04-24,40,56231038,1000415,D225003014,13225003,14,2024-04-18,0.0,3000/2152675
4051450500,10200519,4536607530,5,411287,Tripod PMA 20,3000,1,120000000.0,PC,PC,50,209821674,41939721.0,1000415,3000,MX1,9999.0,3000,2024-07-10,2024-04-24,20,56231480,1000415,D224991008,13224991,8,2024-04-19,0.0,3000/411287
