SOrg|SaTy|Sales_Doc|Sold_to|Name_1|Ship_to|Name_11|CustLoy|FocCust|Territory|On|Typ|Material|Item_Description|Order_Qty|Corrqty|ConfirmQty|SU|BO_value|Crcy|InitReqDt|promised|MatAvDt|DlvDate|DS|DB|BOstatus|BO|BOstat_changed|GM|unc|Description|Shp_Cond|Route|Reqdlvdt|key_material
8650|ZRO|7237208430|26311761|INMOBILIARIA E INVERSIONES ISSI|26311761|INMOBILIARIA E INVERSIONES ISSI|nan|X|TCL5100010|2025-03-06|X6|221235|Anillo de junta ID40|1.0|1.0|1.0|PC|30.208|CLP|2025-03-06|2025-03-10|2025-03-06|2025-03-10|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL401|2025-03-06|8650/221235
8650|ZRO|7237208430|26311761|INMOBILIARIA E INVERSIONES ISSI|26311761|INMOBILIARIA E INVERSIONES ISSI|nan|X|TCL5100010|2025-03-06|X6|221327|Torn.cil.c.hueco hex. M8X16|6.0|6.0|6.0|PC|1.895|CLP|2025-03-06|2025-03-10|2025-03-06|2025-03-10|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL401|2025-03-06|8650/221327
8650|ZRO|7237208430|26311761|INMOBILIARIA E INVERSIONES ISSI|26311761|INMOBILIARIA E INVERSIONES ISSI|nan|X|TCL5100010|2025-03-06|X6|275829|Escudo cpl|1.0|1.0|1.0|PC|332.928|CLP|2025-03-06|2025-03-10|2025-03-06|2025-03-10|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL401|2025-03-06|8650/275829
8650|ZRO|7237208430|26311761|INMOBILIARIA E INVERSIONES ISSI|26311761|INMOBILIARIA E INVERSIONES ISSI|nan|X|TCL5100010|2025-03-06|X6|221232|Junta tórica 72X3|1.0|1.0|1.0|PC|428|CLP|2025-03-06|2025-03-10|2025-03-06|2025-03-10|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL401|2025-03-06|8650/221232
8650|ZRO|7237208430|26311761|INMOBILIARIA E INVERSIONES ISSI|26311761|INMOBILIARIA E INVERSIONES ISSI|nan|X|TCL5100010|2025-03-06|X6|221233|Junta tórica 84X3|1.0|1.0|1.0|PC|326|CLP|2025-03-06|2025-03-10|2025-03-06|2025-03-10|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL401|2025-03-06|8650/221233
8650|ZRO|7237208430|26311761|INMOBILIARIA E INVERSIONES ISSI|26311761|INMOBILIARIA E INVERSIONES ISSI|nan|X|TCL5100010|2025-03-06|X6|221470|Junta|1.0|1.0|1.0|PC|13.065|CLP|2025-03-06|2025-03-10|2025-03-06|2025-03-10|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL401|2025-03-06|8650/221470
8650|ZRO|7237208430|26311761|INMOBILIARIA E INVERSIONES ISSI|26311761|INMOBILIARIA E INVERSIONES ISSI|nan|X|TCL5100010|2025-03-06|X6|221315|Torn.cab.con torx M5X12|19.0|1.0|1.0|PC|100|CLP|2025-03-06|2025-03-10|2025-03-06|2025-03-10|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL401|2025-03-06|8650/221315
8650|ZRO|7237208430|26311761|INMOBILIARIA E INVERSIONES ISSI|26311761|INMOBILIARIA E INVERSIONES ISSI|nan|X|TCL5100010|2025-03-06|X6|221315|Torn.cab.con torx M5X12|0.0|18.0|18.0|PC|1.808|CLP|2025-03-06|2025-03-13|2025-03-12|2025-03-13|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL401|2025-03-06|8650/221315
8650|ZRO|7237208430|26311761|INMOBILIARIA E INVERSIONES ISSI|26311761|INMOBILIARIA E INVERSIONES ISSI|nan|X|TCL5100010|2025-03-06|X6|221396|Anillo de junta ID60|2.0|2.0|2.0|PC|67.151|CLP|2025-03-06|2025-03-13|2025-03-12|2025-03-13|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL401|2025-03-06|8650/221396
8650|ZRO|7237208430|26311761|INMOBILIARIA E INVERSIONES ISSI|26311761|INMOBILIARIA E INVERSIONES ISSI|nan|X|TCL5100010|2025-03-06|X6|242298|Junta cpl|1.0|1.0|1.0|PC|21.051|CLP|2025-03-06|2025-03-13|2025-03-12|2025-03-13|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL401|2025-03-06|8650/242298
8650|ZRO|7237208430|26311761|INMOBILIARIA E INVERSIONES ISSI|26311761|INMOBILIARIA E INVERSIONES ISSI|nan|X|TCL5100010|2025-03-06|X6|221391|Junta tórica 159X3|2.0|1.0|1.0|PC|5.171|CLP|2025-03-06|2025-03-10|2025-03-06|2025-03-10|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL401|2025-03-06|8650/221391
8650|ZRO|7237208430|26311761|INMOBILIARIA E INVERSIONES ISSI|26311761|INMOBILIARIA E INVERSIONES ISSI|nan|X|TCL5100010|2025-03-06|X6|221391|Junta tórica 159X3|0.0|1.0|1.0|PC|5.171|CLP|2025-03-06|2025-03-13|2025-03-12|2025-03-13|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL401|2025-03-06|8650/221391
8650|ZRO|7237208430|26311761|INMOBILIARIA E INVERSIONES ISSI|26311761|INMOBILIARIA E INVERSIONES ISSI|nan|X|TCL5100010|2025-03-06|X6|225826|Torn.avell.c.hex.int. M8X40 cpl|11.0|2.0|2.0|PC|14.050|CLP|2025-03-06|2025-03-10|2025-03-06|2025-03-10|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL401|2025-03-06|8650/225826
8650|ZRO|7237208430|26311761|INMOBILIARIA E INVERSIONES ISSI|26311761|INMOBILIARIA E INVERSIONES ISSI|nan|X|TCL5100010|2025-03-06|X6|225826|Torn.avell.c.hex.int. M8X40 cpl|0.0|9.0|9.0|PC|63.223|CLP|2025-03-06|2025-03-13|2025-03-12|2025-03-13|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL401|2025-03-06|8650/225826
8650|ZRO|7237208430|26311761|INMOBILIARIA E INVERSIONES ISSI|26311761|INMOBILIARIA E INVERSIONES ISSI|nan|X|TCL5100010|2025-03-06|X6|207519|Junta tórica 29X2,5|2.0|2.0|2.0|PC|426|CLP|2025-03-06|2025-03-10|2025-03-06|2025-03-10|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL401|2025-03-06|8650/207519
8650|ZRO|7237208430|26311761|INMOBILIARIA E INVERSIONES ISSI|26311761|INMOBILIARIA E INVERSIONES ISSI|nan|X|TCL5100010|2025-03-06|X6|74157|Junta tórica 24X2|2.0|2.0|2.0|PC|128|CLP|2025-03-06|2025-03-13|2025-03-12|2025-03-13|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL401|2025-03-06|8650/74157
8650|ZRO|7237208430|26311761|INMOBILIARIA E INVERSIONES ISSI|26311761|INMOBILIARIA E INVERSIONES ISSI|nan|X|TCL5100010|2025-03-06|X6|221382|Junta tórica 14X2|4.0|4.0|4.0|PC|1.469|CLP|2025-03-06|2025-03-10|2025-03-06|2025-03-10|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL401|2025-03-06|8650/221382
8650|ZRO|7237208430|26311761|INMOBILIARIA E INVERSIONES ISSI|26311761|INMOBILIARIA E INVERSIONES ISSI|nan|X|TCL5100010|2025-03-06|X6|221397|Anillo de junta ID137|1.0|1.0|1.0|PC|103.388|CLP|2025-03-06|2025-03-13|2025-03-12|2025-03-13|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL401|2025-03-06|8650/221397
8650|ZRO|7237208430|26311761|INMOBILIARIA E INVERSIONES ISSI|26311761|INMOBILIARIA E INVERSIONES ISSI|nan|X|TCL5100010|2025-03-06|X6|221368|Arandela de ajuste 35X45X0.5|1.0|1.0|1.0|PC|338|CLP|2025-03-06|2025-03-13|2025-03-12|2025-03-13|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL401|2025-03-06|8650/221368
8650|ZRO|7237208430|26311761|INMOBILIARIA E INVERSIONES ISSI|26311761|INMOBILIARIA E INVERSIONES ISSI|nan|X|TCL5100010|2025-03-06|X6|221377|Junta tórica 49.6X2.4|1.0|1.0|1.0|PC|783|CLP|2025-03-06|2025-03-10|2025-03-06|2025-03-10|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL401|2025-03-06|8650/221377
8650|ZRO|7237208430|26311761|INMOBILIARIA E INVERSIONES ISSI|26311761|INMOBILIARIA E INVERSIONES ISSI|nan|X|TCL5100010|2025-03-06|ND|221390|Junta tórica 60X3|1.0|1.0|1.0|PC|1.880|CLP|2025-03-06|2025-03-13|2025-03-12|2025-03-13|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL401|2025-03-06|8650/221390
8650|ZRO|7237208430|26311761|INMOBILIARIA E INVERSIONES ISSI|26311761|INMOBILIARIA E INVERSIONES ISSI|nan|X|TCL5100010|2025-03-06|X6|46846|Rodamiento ranurado de bolas 20X47X14-2R|1.0|1.0|1.0|PC|9.121|CLP|2025-03-06|2025-03-10|2025-03-06|2025-03-10|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL401|2025-03-06|8650/46846
8650|ZRO|7237208430|26311761|INMOBILIARIA E INVERSIONES ISSI|26311761|INMOBILIARIA E INVERSIONES ISSI|nan|X|TCL5100010|2025-03-06|X6|221362|Casquillo de agujas 25X32X12|1.0|1.0|1.0|PC|2.246|CLP|2025-03-06|2025-03-13|2025-03-12|2025-03-13|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL401|2025-03-06|8650/221362
8650|ZRO|7237208430|26311761|INMOBILIARIA E INVERSIONES ISSI|26311761|INMOBILIARIA E INVERSIONES ISSI|nan|X|TCL5100010|2025-03-06|X6|221395|Anillo de junta ID25|1.0|1.0|1.0|PC|38.933|CLP|2025-03-06|2025-03-13|2025-03-12|2025-03-13|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL401|2025-03-06|8650/221395
8650|ZRO|7237208430|26311761|INMOBILIARIA E INVERSIONES ISSI|26311761|INMOBILIARIA E INVERSIONES ISSI|nan|X|TCL5100010|2025-03-06|X6|221388|Junta tórica 39.1X1.6|2.0|2.0|2.0|PC|5.917|CLP|2025-03-06|2025-03-10|2025-03-06|2025-03-10|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL401|2025-03-06|8650/221388
8650|ZRO|7237208430|26311761|INMOBILIARIA E INVERSIONES ISSI|26311761|INMOBILIARIA E INVERSIONES ISSI|nan|X|TCL5100010|2025-03-06|X6|356735|Manguito de agujas 25X32X16|1.0|1.0|1.0|PC|26.919|CLP|2025-03-06|2025-03-13|2025-03-12|2025-03-13|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL401|2025-03-06|8650/356735
8650|ZRO|7237208430|26311761|INMOBILIARIA E INVERSIONES ISSI|26311761|INMOBILIARIA E INVERSIONES ISSI|nan|X|TCL5100010|2025-03-06|X6|356808|Anillo 20X25X14|1.0|1.0|1.0|PC|50.843|CLP|2025-03-06|2025-03-13|2025-03-12|2025-03-13|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL401|2025-03-06|8650/356808
8650|ZRO|7237208430|26311761|INMOBILIARIA E INVERSIONES ISSI|26311761|INMOBILIARIA E INVERSIONES ISSI|nan|X|TCL5100010|2025-03-06|X6|356640|Piñón|1.0|1.0|1.0|PC|241.678|CLP|2025-03-06|2025-03-13|2025-03-12|2025-03-13|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL401|2025-03-06|8650/356640
8650|ZRO|7237208430|26311761|INMOBILIARIA E INVERSIONES ISSI|26311761|INMOBILIARIA E INVERSIONES ISSI|nan|X|TCL5100010|2025-03-06|X6|221355|Rodamiento ranurado de bolas 25X52X15-2R|1.0|1.0|1.0|PC|10.619|CLP|2025-03-06|2025-03-13|2025-03-12|2025-03-13|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL401|2025-03-06|8650/221355
8650|ZRO|7237208430|26311761|INMOBILIARIA E INVERSIONES ISSI|26311761|INMOBILIARIA E INVERSIONES ISSI|nan|X|TCL5100010|2025-03-06|X6|221320|Torn.cil.c.hueco hex. M6X16|8.0|8.0|8.0|PC|1.587|CLP|2025-03-06|2025-03-13|2025-03-12|2025-03-13|A|nan|Unproc|X||A|nan|Dayana Rodriquez|0E|ZCL401|2025-03-06|8650/221320
8650|ZRO|7237208430|26311761|INMOBILIARIA E INVERSIONES ISSI|26311761|INMOBILIARIA E INVERSIONES ISSI|nan|X|TCL5100010|2025-03-06|X6|221478|Receptáculo cpl|2.0|2.0|2.0|PC|279.903|CLP|2025-03-06|2025-03-13|2025-03-12|2025-03-13|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL401|2025-03-06|8650/221478
8650|ZRO|7237208430|26311761|INMOBILIARIA E INVERSIONES ISSI|26311761|INMOBILIARIA E INVERSIONES ISSI|nan|X|TCL5100010|2025-03-06|X6|221386|Junta tórica 28X3|2.0|2.0|2.0|PC|nan|CLP|2025-03-06|2025-03-19|2025-03-18|2025-03-19|A|nan|Unproc|X||A|nan|Dayana Rodriquez|0E|ZCL401|2025-03-06|8650/221386
8650|ZRO|7237208430|26311761|INMOBILIARIA E INVERSIONES ISSI|26311761|INMOBILIARIA E INVERSIONES ISSI|nan|X|TCL5100010|2025-03-06|X6|221423|Rueda dentada|2.0|2.0|2.0|PC|nan|CLP|2025-03-06|2025-03-19|2025-03-18|2025-03-19|A|nan|Unproc|X||A|nan|Dayana Rodriquez|0E|ZCL401|2025-03-06|8650/221423
8650|ZRO|7237208430|26311761|INMOBILIARIA E INVERSIONES ISSI|26311761|INMOBILIARIA E INVERSIONES ISSI|nan|X|TCL5100010|2025-03-06|X6|221389|Junta tórica 40X2.5|2.0|2.0|2.0|PC|nan|CLP|2025-03-06|2025-03-19|2025-03-18|2025-03-19|A|nan|Unproc|X||A|nan|Dayana Rodriquez|0E|ZCL401|2025-03-06|8650/221389
8650|ZRO|7237208430|26311761|INMOBILIARIA E INVERSIONES ISSI|26311761|INMOBILIARIA E INVERSIONES ISSI|nan|X|TCL5100010|2025-03-06|ND|2042922|Perno roscado M8x30 8.8|2.0|2.0|2.0|PC|9.916|CLP|2025-03-06|2025-03-19|2025-03-18|2025-03-19|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL401|2025-03-06|8650/2042922
8650|ZRO|7237208430|26311761|INMOBILIARIA E INVERSIONES ISSI|26311761|INMOBILIARIA E INVERSIONES ISSI|nan|X|TCL5100010|2025-03-06|ND|221344|Tuerca hexagonal M8|2.0|2.0|2.0|PC|128|CLP|2025-03-06|2025-05-15|2025-05-14|2025-05-15|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL401|2025-03-06|8650/221344
8650|ZRO|7237208430|26311761|INMOBILIARIA E INVERSIONES ISSI|26311761|INMOBILIARIA E INVERSIONES ISSI|nan|X|TCL5100010|2025-03-06|ND|221400|Tuerca M17X1|2.0|2.0|2.0|PC|44.560|CLP|2025-03-06|2025-05-15|2025-05-14|2025-05-15|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL401|2025-03-06|8650/221400
8650|ZRO|7237208430|26311761|INMOBILIARIA E INVERSIONES ISSI|26311761|INMOBILIARIA E INVERSIONES ISSI|nan|X|TCL5100010|2025-03-06|ND|221336|Torn.cil.c.hueco hex. M8X170|2.0|2.0|2.0|PC|7.970|CLP|2025-03-06|2025-05-15|2025-05-14|2025-05-15|A|nan|Unproc|X||A|nan|Dayana Rodriquez|0E|ZCL401|2025-03-06|8650/221336
8650|ZRO|7237208430|26311761|INMOBILIARIA E INVERSIONES ISSI|26311761|INMOBILIARIA E INVERSIONES ISSI|nan|X|TCL5100010|2025-03-06|ND|221335|Torn.cil.c.hueco hex. M8X140|4.0|4.0|4.0|PC|7.230|CLP|2025-03-06|2025-05-15|2025-05-14|2025-05-15|A|nan|Unproc|X||A|nan|Dayana Rodriquez|0E|ZCL401|2025-03-06|8650/221335
8650|ZRO|7237208554|15920500|GESTION VIAL S.A|21451531|GESVIAL RENCA|nan|X|TCL3400018|2025-03-06|X6|2142807|Mandril Assy Packed|1.0|1.0|1.0|PC|211.953|CLP|2025-03-06|2025-03-12|2025-03-11|2025-03-12|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL401|2025-03-06|8650/2142807
8650|ZRO|7237208554|15920500|GESTION VIAL S.A|21451531|GESVIAL RENCA|nan|X|TCL3400018|2025-03-06|X6|330445|Tornillo Plastite 45 6X40 T30 negro|2.0|2.0|2.0|PC|1.828|CLP|2025-03-06|2025-03-19|2025-03-18|2025-03-19|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL401|2025-03-06|8650/330445
8650|ZRO|7237208554|15920500|GESTION VIAL S.A|21451531|GESVIAL RENCA|nan|X|TCL3400018|2025-03-06|X6|26367|Tornillo de cabeza plana M4X16|2.0|2.0|2.0|PC|576|CLP|2025-03-06|2025-03-21|2025-03-20|2025-03-21|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL401|2025-03-06|8650/26367
8650|ZRO|7237208554|15920500|GESTION VIAL S.A|21451531|GESVIAL RENCA|nan|X|TCL3400018|2025-03-06|X6|2196037|Correa big Pkd|1.0|1.0|1.0|PC|58.102|CLP|2025-03-06|2025-03-12|2025-03-11|2025-03-12|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL401|2025-03-06|8650/2196037
8650|ZRO|7237208554|15920500|GESTION VIAL S.A|21451531|GESVIAL RENCA|nan|X|TCL3400018|2025-03-06|X6|2196038|Correa pequ.|1.0|1.0|1.0|PC|55.993|CLP|2025-03-06|2025-03-12|2025-03-11|2025-03-12|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL401|2025-03-06|8650/2196038
8650|ZRO|7237208554|15920500|GESTION VIAL S.A|21451531|GESVIAL RENCA|nan|X|TCL3400018|2025-03-06|X6|2043027|Anillo de presión cpl|1.0|1.0|1.0|PC|27.839|CLP|2025-03-06|2025-03-12|2025-03-11|2025-03-12|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL401|2025-03-06|8650/2043027
8650|ZRO|7237208554|15920500|GESTION VIAL S.A|21451531|GESVIAL RENCA|nan|X|TCL3400018|2025-03-06|ND|278555|Torn.abomb.torx M4X12|2.0|2.0|2.0|PC|2.531|CLP|2025-03-06|2025-03-19|2025-03-18|2025-03-19|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL401|2025-03-06|8650/278555
3000|ZRO|7237209268|31452326|ZEYCOM MAQUINARIA LIGERA|31452326|ZEYCOM MAQUINARIA LIGERA|nan|nan|TMXS015705|2025-03-06|X6|2235982|Anillo rascador 28,4x42,5x5,5|1.0|1.0|0.0|PC|90,70|MXN||||2025-03-06|nan|Z3|Unproc|X||nan|X|REPAIR PARTS|0E|ZMXA19|2025-03-06|3000/2235982
3000|ZRO|7237209268|31452326|ZEYCOM MAQUINARIA LIGERA|31452326|ZEYCOM MAQUINARIA LIGERA|nan|nan|TMXS015705|2025-03-06|X6|2241449|Enclavamiento|1.0|1.0|0.0|PC|1.839,23|MXN||||2025-03-06|nan|Z3|Unproc|X||nan|X|REPAIR PARTS|0E|ZMXA19|2025-03-06|3000/2241449
3000|ZRO|7237209268|31452326|ZEYCOM MAQUINARIA LIGERA|31452326|ZEYCOM MAQUINARIA LIGERA|nan|nan|TMXS015705|2025-03-06|X6|2305684|Juego de juntas TE 3000 (03)|1.0|1.0|0.0|PC|1.189,88|MXN||||2025-03-06|nan|Z3|Unproc|X||nan|X|REPAIR PARTS|0E|ZMXA19|2025-03-06|3000/2305684
3000|ZRO|7237209268|31452326|ZEYCOM MAQUINARIA LIGERA|31452326|ZEYCOM MAQUINARIA LIGERA|nan|nan|TMXS015705|2025-03-06|X6|2208403|Tapa|1.0|1.0|0.0|PC|217,59|MXN||||2025-03-06|nan|Z3|Unproc|X||nan|X|REPAIR PARTS|0E|ZMXA19|2025-03-06|3000/2208403
3000|ZRO|7237209268|31452326|ZEYCOM MAQUINARIA LIGERA|31452326|ZEYCOM MAQUINARIA LIGERA|nan|nan|TMXS015705|2025-03-06|X6|2347185|Manguito|1.0|1.0|0.0|PC|203,85|MXN||||2025-03-06|nan|Z3|Unproc|X||nan|X|REPAIR PARTS|0E|ZMXA19|2025-03-06|3000/2347185
8750|ZRO|7237209932|20771882|TK VENTAS Y SERVICIOS S.R.L.|20771882|TK VENTAS Y SERVICIOS S.R.L.|nan|X|TAR0130104|2025-03-06|X6|330166|Tapa|1.0|1.0|0.0|PC|5,13|USD||2025-04-01||2025-03-06|nan|Z3|Unproc|X||nan|X|REPAIR PARTS|0E|ZAR023|2025-03-06|8750/330166
8750|ZRO|7237209932|20771882|TK VENTAS Y SERVICIOS S.R.L.|20771882|TK VENTAS Y SERVICIOS S.R.L.|nan|X|TAR0130104|2025-03-06|X6|17955|Junta tórica 24.99X3.53|2.0|2.0|0.0|PC|2,14|USD||2025-04-01||2025-03-06|nan|Z3|Unproc|X||nan|X|REPAIR PARTS|0E|ZAR023|2025-03-06|8750/17955
8750|ZRO|7237209932|20771882|TK VENTAS Y SERVICIOS S.R.L.|20771882|TK VENTAS Y SERVICIOS S.R.L.|nan|X|TAR0130104|2025-03-06|X6|366126|Escobilla de carbón 7x12,5x26 220V-240V|2.0|2.0|0.0|PC|6,20|USD||2025-04-01||2025-03-06|nan|Z3|Unproc|X||nan|X|REPAIR PARTS|0E|ZAR023|2025-03-06|8750/366126
8750|ZRO|7237209932|20771882|TK VENTAS Y SERVICIOS S.R.L.|20771882|TK VENTAS Y SERVICIOS S.R.L.|nan|X|TAR0130104|2025-03-06|X6|74476|Rotor TE 70-ATC 220V-240V embal.|1.0|1.0|0.0|PC|78,53|USD||2025-04-01||2025-03-06|nan|Z3|Unproc|X||nan|X|REPAIR PARTS|0E|ZAR023|2025-03-06|8750/74476
8750|ZRO|7237209932|20771882|TK VENTAS Y SERVICIOS S.R.L.|20771882|TK VENTAS Y SERVICIOS S.R.L.|nan|X|TAR0130104|2025-03-06|X6|366640|Acoplamiento Magnet cpl|1.0|1.0|0.0|PC|169,85|USD||2025-04-01||2025-03-06|nan|Z3|Unproc|X||nan|X|REPAIR PARTS|0E|ZAR023|2025-03-06|8750/366640
8750|ZRO|7237209932|20771882|TK VENTAS Y SERVICIOS S.R.L.|20771882|TK VENTAS Y SERVICIOS S.R.L.|nan|X|TAR0130104|2025-03-06|X6|74473|Estator Uni 48 220V-240V embal.|1.0|1.0|0.0|PC|59,75|USD||2025-04-01||2025-03-06|nan|Z3|Unproc|X||nan|X|REPAIR PARTS|0E|ZAR023|2025-03-06|8750/74473
8750|ZRO|7237209932|20771882|TK VENTAS Y SERVICIOS S.R.L.|20771882|TK VENTAS Y SERVICIOS S.R.L.|nan|X|TAR0130104|2025-03-06|X6|2081030|Porta escobillas UNI 48 7x12,5 100V-240V|1.0|1.0|0.0|PC|10,33|USD||2025-04-01||2025-03-06|nan|Z3|Unproc|X||nan|X|REPAIR PARTS|0E|ZAR023|2025-03-06|8750/2081030
8750|ZRO|7237209932|20771882|TK VENTAS Y SERVICIOS S.R.L.|20771882|TK VENTAS Y SERVICIOS S.R.L.|nan|X|TAR0130104|2025-03-06|X6|2080175|Cable de red ARG 10A 2x1,5 4m cpl|1.0|1.0|0.0|PC|17,93|USD||2025-04-01||2025-03-06|nan|Z3|Unproc|X||nan|X|REPAIR PARTS|0E|ZAR023|2025-03-06|8750/2080175
8750|ZRO|7237209932|20771882|TK VENTAS Y SERVICIOS S.R.L.|20771882|TK VENTAS Y SERVICIOS S.R.L.|nan|X|TAR0130104|2025-03-06|X6|330091|Junta tórica 12X2|1.0|1.0|0.0|PC|1,07|USD||2025-04-01||2025-03-06|nan|Z3|Unproc|X||nan|X|REPAIR PARTS|0E|ZAR023|2025-03-06|8750/330091
8750|ZRO|7237209932|20771882|TK VENTAS Y SERVICIOS S.R.L.|20771882|TK VENTAS Y SERVICIOS S.R.L.|nan|X|TAR0130104|2025-03-06|X6|74873|Golpeador TE 70/-ATC embal.|1.0|1.0|0.0|PC|44,39|USD||2025-04-01||2025-03-06|nan|Z3|Unproc|X||nan|X|REPAIR PARTS|0E|ZAR023|2025-03-06|8750/74873
8650|ZRO|7237210513|20802523|CONSTRUCTORA JUAN HENRRY|31698759|CONSTRUCTORA JUAN HENRRY|nan|nan|TCL3700018|2025-03-06|X6|325041|Anillo de junta 28X21,6X4,5|1.0|1.0|0.0|PC|14.157|CLP||2025-03-19||2025-03-06|nan|Z3|Unproc|X||nan|X|REPAIR PARTS|0E|ZCL439|2025-03-06|8650/325041
8650|ZRO|7237210513|20802523|CONSTRUCTORA JUAN HENRRY|31698759|CONSTRUCTORA JUAN HENRRY|nan|nan|TCL3700018|2025-03-06|X6|330116|Anillo de junta 20,55X28X4,8|1.0|1.0|0.0|PC|10.964|CLP||2025-03-19||2025-03-06|nan|Z3|Unproc|X||nan|X|REPAIR PARTS|0E|ZCL439|2025-03-06|8650/330116
8650|ZRO|7237210513|20802523|CONSTRUCTORA JUAN HENRRY|31698759|CONSTRUCTORA JUAN HENRRY|nan|nan|TCL3700018|2025-03-06|X6|17955|Junta tórica 24.99X3.53|2.0|2.0|0.0|PC|8.090|CLP||2025-03-19||2025-03-06|nan|Z3|Unproc|X||nan|X|REPAIR PARTS|0E|ZCL439|2025-03-06|8650/17955
8650|ZRO|7237210513|20802523|CONSTRUCTORA JUAN HENRRY|31698759|CONSTRUCTORA JUAN HENRRY|nan|nan|TCL3700018|2025-03-06|X6|330166|Tapa|1.0|1.0|0.0|PC|23.737|CLP||2025-03-19||2025-03-06|nan|Z3|Unproc|X||nan|X|REPAIR PARTS|0E|ZCL439|2025-03-06|8650/330166
8650|ZRO|7237210513|20802523|CONSTRUCTORA JUAN HENRRY|31698759|CONSTRUCTORA JUAN HENRRY|nan|nan|TCL3700018|2025-03-06|X6|345070|Estator cpl|1.0|1.0|0.0|PC|222.465|CLP||2025-03-19||2025-03-06|nan|Z3|Unproc|X||nan|X|REPAIR PARTS|0E|ZCL439|2025-03-06|8650/345070
8750|ZRO|7237210708|19990002|OBRAL SA|29549756|OBRAL SA|nan|nan|TAR0130102|2025-03-06|X6|365860|Guia pistón cpl|1.0|1.0|0.0|PC|64,34|USD||2025-04-01||2025-03-06|nan|Z3|Unproc|X||nan|X|REPAIR PARTS|0E|ZAR023|2025-03-06|8750/365860
8750|ZRO|7237210708|19990002|OBRAL SA|29549756|OBRAL SA|nan|nan|TAR0130102|2025-03-06|X6|365857|Vástago del pistón cpl|1.0|1.0|0.0|PC|38,38|USD||2025-04-01||2025-03-06|nan|Z3|Unproc|X||nan|X|REPAIR PARTS|0E|ZAR023|2025-03-06|8750/365857
8750|ZRO|7237210708|19990002|OBRAL SA|29549756|OBRAL SA|nan|nan|TAR0130102|2025-03-06|X6|365867|Manguera cpl|1.0|1.0|0.0|PC|63,22|USD||2025-04-01||2025-03-06|nan|Z3|Unproc|X||nan|X|REPAIR PARTS|0E|ZAR023|2025-03-06|8750/365867
8300|ZVRB|5800205|20409120|WOOD GROUP ENGINEERING AND|26665769|WOOD GROUP ENGINEERING AND|nan|X|TBR3020108|2025-03-07|X6|2238397|Flexi riser OS SPB-RF40 FR-50-R75 SS|6.0|6.0|6.0|PC|697,31|BRL|2025-03-10|2025-07-18|2025-06-13|2025-07-18|A|nan|Unproc|X||A|nan|Oegland|UH|ZBRSG3|2025-03-10|8300/2238397
