
	SOrg.	Delivery	Item	Material	Item Description	 Dlv.Qty	SU	Batch	OPS	PickingSts	WM	GM	Route	Sp.Stck No	Sold-to	Name of Sold-to Party	Pur. Doc.	TrpPlanDt
	8650	329091122	  10	2100955	Clavo de gas X-C 20 G3 MX	  9.600	PC					A	ZCL134		15918303	EMPRESA CONSTRUCTORA GUZMAN Y	574686570	27.03.2025
	8650	329091122	  20	2100958	Clavo de gas X-C 39 G3 MX	  8.400	PC					A	ZCL134		15918303	EMPRESA CONSTRUCTORA GUZMAN Y	574686570	27.03.2025
	8750	329091123	  10	2346083	Broca escalonada TS-BT 5.3-65 S	      2	PC					A	ZAR013		15907757	TECHINT CIA. TECNICA INTERNAC.	574666502	28.03.2025
	8750	329091125	  10	285487	Guía pernos X-76-F-10	      1	PC					A	ZAR020		15907883	LOBERAZ S.A.	574675513	28.03.2025
	8750	329091127	  10	2261680	Broca B 42/430 P-U abras	      1	PC					A	ZAR997		15907671	SACDE SOCIEDAD ARGENTINA DE	574685594	02.04.2025
	8300	329091129	  10	2131008	Bit S-SY PH2 102/4" (5)	     10	PC					A	ZBRSL4		30711342	CINCOELOS ENTRETENIMENTO	574583657	20.03.2025
	8750	329091131	  10	2261789	Broca BI 35/320 SP-L abras	      5	PC					A	ZAR020		15907671	SACDE SOCIEDAD ARGENTINA DE	574686547	28.03.2025
	8300	329091133	  10	2277042	Laser de pontos PM 2-PE	      1	PC					A	ZBRSD3		16884447	CONTECH ESTRUTURAS METALICAS	574587817	25.03.2025
	8300	329091137	  10	2278039	Ponteiro TE-YX SM 70 (4)	      4	PAC					A	ZBR888		16895399	ARCELORMITTAL BRASIL S A	574588355	02.04.2025
	8300	329091138	  10	2254779	Escopro TE-H FM 50	      7	PC					A	ZBRSD3		16905898	ANDAIMENORTE LOCACAO DE	574590626	02.04.2025
	8300	329091139	  10	2143261	Limitador profundidade S-DG BT M10-W10/1	      5	PC					A	ZBRSA3		16880733	ESTEL SERVICOS INDUSTRIAIS LTDA	574591822	01.04.2025
	8300	329091141	  10	2143261	Limitador profundidade S-DG BT M10-W10/1	     11	PC					A	ZBRSA3		16880733	ESTEL SERVICOS INDUSTRIAIS LTDA	574591843	01.04.2025
	8300	329091143	  10	377847	Saco para tripé PUA 40	      1	PC					A	ZBRSB4		24649123	SANTOS - INCORPORACOES	574592798	01.04.2025
	8300	329091146	  10	254687	Peça do punho X-PT cpl	      1	PC					A	ZBRSL4		31637236	ALEXANDRE LUCCHINI CRIORUSKA	574623668	02.04.2025
	8300	329091147	  10	254684	Tubo X-PT 3FT	      1	PC					A	ZBRSI2		29555225	CLAUDIOMIRO DA COSTA E SILVA	574626468	02.04.2025
	8300	329091148	  10	2197625	Guia cavilhas X-FG B3-BTG	      1	PC					A	ZBRSF4		27070908	PETROLEO BRASILEIRO S A PETROBRAS	574638157	02.04.2025
	8300	329091149	  10	2288623	Cortador de soquete 4'' SPX-L	     25	PC					A	ZBRSD3		31397644	PLANO JURUA EMPREEND IMOB LTDA	574685655	02.04.2025
	8300	329091149	  20	2288622	Cortador de soquete 5'' SPX-L	     12	PC					A	ZBRSD3		31397644	PLANO JURUA EMPREEND IMOB LTDA	574685655	02.04.2025
	8300	329091150	  10	2116103	Espuma poliuret. p/ isolam. CF-I 65  ECO	    100	PC					A	ZBRSD3		30577944	SP PINHEIROS EMPREENDIMENTOS	574685666	02.04.2025
	8300	329091152	  10	2216392	Eq.brack. EQ-UN-#1 SS	     11	PC					A	ZBRSF4		20052593	PETROLEO BRASILEIRO S A PETROBRAS	574685937	02.04.2025
	8300	329091153	  10	2223019	Placa lã de rocha 1200x600x50 160 kg/m3	     22	PC					A	ZBRSM1		22341886	ECOMAIS CONSTRUTORA	574686307	02.04.2025
	8300	329091154	  10	2233572	Disco diam 125/22 (6) P univ	     12	PC					A	ZBRSD3		31397644	PLANO JURUA EMPREEND IMOB LTDA	574686328	02.04.2025
	8300	329091154	  20	2331189	Disco diam 110/20/16 (6) P univ	      2	PAC					A	ZBRSD3		31397644	PLANO JURUA EMPREEND IMOB LTDA	574686328	02.04.2025
	8300	329091154	  30	2149226	Univ. cable tie holder X-UCT-E MX	      1	PAC					A	ZBRSD3		31397644	PLANO JURUA EMPREEND IMOB LTDA	574686328	02.04.2025
	8300	329091154	  40	2127987	Fixação de expansão HKV 3/8"x30	     10	PAC					A	ZBRSD3		31397644	PLANO JURUA EMPREEND IMOB LTDA	574686328	02.04.2025
	8300	329091154	  50	2112764	Ferr. de instalação HDI(-L)+ 3/8"	      1	PC					A	ZBRSD3		31397644	PLANO JURUA EMPREEND IMOB LTDA	574686328	02.04.2025
	8300	329091154	  60	285718	Fixador de calha X-ET MX	     30	PAC					A	ZBRSD3		31397644	PLANO JURUA EMPREEND IMOB LTDA	574686328	02.04.2025
	8300	329091154	  70	2123994	Prego para betão X-C 24 B3 MX	     14	PAC					A	ZBRSD3		31397644	PLANO JURUA EMPREEND IMOB LTDA	574686328	02.04.2025
	8300	329091154	  80	432947	Fita para cabos X-ECT 40 MX	     96	PAC					A	ZBRSD3		31397644	PLANO JURUA EMPREEND IMOB LTDA	574686328	02.04.2025
	8300	329091155	  10	24806	Cola CA-CG KW.B.3400	      5	PC					A	ZBRSL4		31584310	LUIZ CARLOS MOREIRA LIMA	574686352	02.04.2025
	8300	329091156	  10	2223019	Placa lã de rocha 1200x600x50 160 kg/m3	     23	PC					A	ZBRSM1		28605370	ECO PARAHYBA	574686410	02.04.2025
	8300	329091157	  10	2346083	Broca escalonada TS-BT 5.3-65 S	     20	PC					A	ZBRSG3		16895297	PETROLEO BRASILEIRO S A PETROBRAS	574686415	02.04.2025
	8300	329091158	  10	2005641	Dispensador HDM 500 caixa	      1	PC					A	ZBRSG2		18096153	RETROFIT ENGENHARIA DE SERVICOS	574686426	02.04.2025
	8300	329091158	  20	2206743	Broca p/ perfurar TE-CX 3/4"-18"	      2	PC					A	ZBRSG2		18096153	RETROFIT ENGENHARIA DE SERVICOS	574686426	02.04.2025
	8300	329091159	  10	2203504	Placa de reforço Mekano 50-2T GP-L-2.5 S	    521	PC					A	ZBRSG3		28134708	PETROLEO BRASILEIRO S A PETROBRAS	574686448	02.04.2025
	8300	329091159	  20	2216386	Iniciante OS S-M BS-125-CH50-2T-3 SS	     36	PC					A	ZBRSG3		28134708	PETROLEO BRASILEIRO S A PETROBRAS	574686448	02.04.2025
	8300	329091159	  30	2203505	Placa de reforço OS S-M GP-CH100-2T SS	     54	PC					A	ZBRSG3		28134708	PETROLEO BRASILEIRO S A PETROBRAS	574686448	02.04.2025
	8300	329091160	  10	2251351	Bateria B 22-85 Li-ion	      4	PC					A	ZBRSA3		16883041	IMETAME METALMECANICA LTDA	574686452	02.04.2025
	8300	329091160	  20	2363097	Aparaf. perf. a bat. SBT 6-22 caixa	      2	PC					A	ZBRSA3		16883041	IMETAME METALMECANICA LTDA	574686452	02.04.2025
	8300	329091160	  30	2333283	Carreg. bateria C 6-22 220V caixa	      2	PC					A	ZBRSA3		16883041	IMETAME METALMECANICA LTDA	574686452	02.04.2025
	8300	329091160	  40	2361442	Stud holder S-SH BT M10/W10	      2	PC					A	ZBRSA3		16883041	IMETAME METALMECANICA LTDA	574686452	02.04.2025
	8300	329091162	  10	2100958	Prego de gás X-C 39 G3 MX	     10	PAC					A	ZBRSO7		22265092	TENDA NEGOCIOS IMOBILIARIOS S A	574686456	02.04.2025
	8300	329091163	  10	2222545	Químico injeção HIT-RE 100-HC 580/1	     12	PC					A	ZBRSG2		24045326	MULTI RIO OPERACOES PORTUARIAS S/A	574686514	02.04.2025
	8300	329091163	  20	2123404	Químico injeção HIT-RE 500 V3/500/1	     24	PC					A	ZBRSG2		24045326	MULTI RIO OPERACOES PORTUARIAS S/A	574686514	02.04.2025
	8300	329091165	  10	2021997	Broca p/ perfurar TE-CX 6/12 MP8	     50	PAC					A	ZBRSD3		16890481	GESSO NEW EIRELI	574686518	02.04.2025
	8300	329091166	  10	24806	Cola CA-CG KW.B.3400	     10	PC					A	ZBRSD3		21516909	MPH ENGENHARIA LTDA	574686535	02.04.2025
	8300	329091167	  10	386341	Lata de gás GC 22 (ROW)	      6	PC					A	ZBRSL4		29607081	MF RESIDENCIAL	574686537	02.04.2025
	8300	329091167	  20	2101048	Prego de gás X-P 24 G3 MX	      3	PAC					A	ZBRSL4		29607081	MF RESIDENCIAL	574686537	02.04.2025
	8300	329091168	  10	2341252	Ponteiro TE-SX SM 43 (4)	      1	PAC					A	ZBRSD3		21862594	RG SOLUCOES COMERCIO E SERVICOS	574686544	02.04.2025
	8300	329091168	  20	2168891	Escopro TE-SX FM 43 (4)	      1	PAC					A	ZBRSD3		21862594	RG SOLUCOES COMERCIO E SERVICOS	574686544	02.04.2025
	8300	329091168	  30	2254751	Ponteiro TE-H SM 40	      3	PC					A	ZBRSD3		21862594	RG SOLUCOES COMERCIO E SERVICOS	574686544	02.04.2025
	8300	329091168	  40	2254778	Escopro TE-H FM 40	      2	PC					A	ZBRSD3		21862594	RG SOLUCOES COMERCIO E SERVICOS	574686544	02.04.2025
	8300	329091169	  10	386341	Lata de gás GC 22 (ROW)	      2	PC					A	ZBRSH6		16883320	VIEZZER ENGENHARIA E NEGOCIOS	574686548	02.04.2025
	8300	329091169	  20	2100955	Prego de gás X-C 20 G3 MX	      2	PAC					A	ZBRSH6		16883320	VIEZZER ENGENHARIA E NEGOCIOS	574686548	02.04.2025
	8300	329091171	  10	2123993	Prego para betão X-C 20 B3 MX	      4	PAC					A	ZBRSB2		31745283	BV EMPREENDIMENTOS IMOBILIARIOS	574686551	02.04.2025
	8300	329091172	  10	2127164	Cabo de alimentação 220V 4m BRCLIL univ	      1	PC					A	ZBRSL4		31265301	PEGMAQ LOCACAO DE EQUIPAMENTOS LTDA	574686565	02.04.2025
	8300	329091173	  10	2207024	Arruela Cônica X-CW S23	      5	PAC					A	ZBRSI3		23342539	TOMASETTO EMPREENDIMENTOS	574686576	02.04.2025
	8300	329091174	  10	2238576	Disco de desbaste diamantado DG-CW 115/4	     13	PAC					A	ZBRSC2		31003067	CABO FRIO EMPREENDIMENTOS	574686686	02.04.2025
	8650	329092462	  10	2007057	Portacartucho HIT-CB 500	      1	PC					A	ZCL114		31490702	HDK CONSTRUCTORA SPA	574686373	27.03.2025
	8650	329092462	  20	2005641	Aplicador HDM 500 caja	      1	PC					A	ZCL114		31490702	HDK CONSTRUCTORA SPA	574686373	27.03.2025
	8650	329092462	  30	2123404	Adhesivo inyecc. HIT-RE 500 V3/500/1	      6	PC					A	ZCL114		31490702	HDK CONSTRUCTORA SPA	574686373	27.03.2025
	8300	329092472	  10	2123994	Prego para betão X-C 24 B3 MX	      4	PAC					A	ZBRSA3		31097039	MRV MDI PRAIA DA BALEIA I	574686916	02.04.2025
	8300	329092473	  10	2264046	Receptor laser PMA 32	      1	PC					A	ZBRSI3		16881078	MACRO TECNICA ENGENHARIA LTDA	574687498	02.04.2025
	8300	329092474	  10	2398669	Fire protec. cab. coating CP 679A Plus	      1	PC					A	ZBRSD7		27869298	ENIND ENGENHARIA E MONTAGENS	574687499	02.04.2025
	8750	329092544	  10	2262675	Hoja sierra sable SPX 23 8 (10) metal	     20	PC					A	ZAR003		15907848	TERNIUM ARGENTINA SA	574679671	07.04.2025
	8300	329092773	  10	303992	Calha de instalação MQ-41-R 3m	    192	M					A	ZBRSF6		25933241	IMOTEC INDUSTRIA MECANICA DE OBRAS	574686594	02.04.2025
	8300	329092777	  10	2163394	Mandibula de cravação NCR J SU BULK	      2	PC					A	ZBRSD7		16898291	SIEMENS LTDA	574686597	02.04.2025
	8300	329092777	  20	2251355	Bateria B 22-110 Li-ion	      2	PC					A	ZBRSD7		16898291	SIEMENS LTDA	574686597	02.04.2025
	8300	329092777	  30	2291201	Módulo de controlo de torque SI-AT-22 po	      2	PC					A	ZBRSD7		16898291	SIEMENS LTDA	574686597	02.04.2025
	8300	329092779	  10	2149989	Prego para betão X-C 36 B3 MX	      9	PAC					A	ZBRSG2		28106486	MRV MRL RJ E GRANDE RIO	574686921	02.04.2025
	8300	329092781	  10	2149989	Prego para betão X-C 36 B3 MX	      2	PAC					A	ZBRSA3		25272266	PARQUE VILA DE ITAPUA	574686923	02.04.2025
	8300	329092782	  10	2134761	Laser rotativo PR 30-HVS A12	      1	PC					A	ZBRSD3		16905346	MRV ENGENHARIA E PARTICIPACOES	574686931	02.04.2025
	8300	329092782	  20	2107119	Tripé PUA 25	      1	PC					A	ZBRSD3		16905346	MRV ENGENHARIA E PARTICIPACOES	574686931	02.04.2025
	8300	329092782	  30	2372878	Carreg. bateria C 4/12-50 230V caixa	      1	PC					A	ZBRSD3		16905346	MRV ENGENHARIA E PARTICIPACOES	574686931	02.04.2025
	8300	329092782	  40	2333570	Bateria B 12-30 Li-ion	      1	PC					A	ZBRSD3		16905346	MRV ENGENHARIA E PARTICIPACOES	574686931	02.04.2025
	8300	329092787	  10	2149989	Prego para betão X-C 36 B3 MX	     20	PAC					A	ZBRSD7		28406082	MRV XC	574687504	02.04.2025
	8300	329092787	  20	2100958	Prego de gás X-C 39 G3 MX	     20	PAC					A	ZBRSD7		28406082	MRV XC	574687504	02.04.2025
	8300	329093258	  10	2291190	Chave impacto a bat. SIW 4AT-22 1/2" cai	      2	PC					A	ZBRSD7		16898291	SIEMENS LTDA	574686597	03.04.2025
	8300	329093261	  10	2197995	Varão de bucha HAS-E-55 5/8"x8"	      5	PAC					A	ZBRSD7		16888362	SSI SCHAEFER LTDA	574687621	03.04.2025
	8300	329093261	  20	2334277	Químico injeção HY 200-R V3 500/1/WH	      8	PC					A	ZBRSD7		16888362	SSI SCHAEFER LTDA	574687621	03.04.2025
	8300	329093556	  10	2333570	Bateria B 12-30 Li-ion	      2	PC					A	ZBRSE3		28189589	LADEIRA - LOCACAO DE MAQUINAS	574675415	26.03.2025
	8300	329093556	  20	2372878	Carreg. bateria C 4/12-50 230V caixa	      2	PC					A	ZBRSE3		28189589	LADEIRA - LOCACAO DE MAQUINAS	574675415	26.03.2025
	8300	329093556	  30	2102194	Ferramenta a gás GX 3 mala	      1	PC					A	ZBRSE3		28189589	LADEIRA - LOCACAO DE MAQUINAS	574675415	26.03.2025
	8300	329093561	  10	2123994	Prego para betão X-C 24 B3 MX	      3	PAC					A	ZBRSI2		30695382	THE OCEAN EMPREENDIMENTOS	574687598	03.04.2025
	8300	329093561	  20	2207024	Arruela Cônica X-CW S23	     15	PAC					A	ZBRSI2		30695382	THE OCEAN EMPREENDIMENTOS	574687598	03.04.2025
	8300	329093562	  10	2251355	Bateria B 22-110 Li-ion	      1	PC					A	ZBRSD3		30403733	TILSECO BRASIL INSTALACOES	574687605	03.04.2025
	8300	329093562	  20	2388394	Carreg. bateria C 4-22 220V caixa	      1	PC					A	ZBRSD3		30403733	TILSECO BRASIL INSTALACOES	574687605	03.04.2025
	8300	329093742	  10	2123994	Prego para betão X-C 24 B3 MX	      5	PAC					A	ZBRSE3		21186351	MRV ENGENHARIA E PARTICIPACOES SA	574682519	03.04.2025
	8300	329093742	  20	2149988	Prego para betão X-C 30 B3 MX	      5	PAC					A	ZBRSE3		21186351	MRV ENGENHARIA E PARTICIPACOES SA	574682519	03.04.2025
	8300	329093742	  30	2333283	Carreg. bateria C 6-22 220V caixa	      1	PC					A	ZBRSE3		21186351	MRV ENGENHARIA E PARTICIPACOES SA	574682519	03.04.2025
	8300	329093742	  40	2251351	Bateria B 22-85 Li-ion	      2	PC					A	ZBRSE3		21186351	MRV ENGENHARIA E PARTICIPACOES SA	574682519	03.04.2025
	3000	329094039	  10	2179711	Hoja sierra sable SP 15 10 (5) metal	     35	PC					A	ZMXA02		24804665	KEM ENERGIA CONSTRUCTORA	574596094	01.04.2025
	3000	329094047	  10	285718	Fijación de canaleta X-ET MX	  1.500	PC					A	ZMXA02		24867233	EEECOE	574613541	01.04.2025
	3000	329094052	  10	2151629	Broca para taladro TE-CX 12/37	     13	PC					A	ZMXA01		15408315	ELEVADORES OTIS	574628759	28.03.2025
	3000	329094059	  10	2120431	Broca para taladro TE-YX 55/57 2 3/16-23	      1	PC					A	ZMX998		15405403	GUNDERSON-CONCARRIL	574634977	03.04.2025
	3000	329094071	  10	2322101	Conector p. forjado mixto X-HVB 125	    875	PC					A	ZMXA02		27734768	KIMEX INGENIERIA Y CONSTRUCCION	574649809	28.03.2025
	3000	329094084	  10	2325739	Sierra circular a batería SC 6WL-22 caja	      1	PC					A	ZMXA03		17542961	MAGDALENA RUBIO CARRILLO	574686097	28.03.2025
	3000	329094084	  20	2251359	Batería B 22-170 Li-ion	      2	PC					A	ZMXA03		17542961	MAGDALENA RUBIO CARRILLO	574686097	28.03.2025
	3000	329094084	  30	2253927	Cargador de batería C 4-22 115V	      1	PC					A	ZMXA03		17542961	MAGDALENA RUBIO CARRILLO	574686097	28.03.2025
	3000	329094084	  40	2335645	Hoja sierra circ. SCBW WU SPX 165 A (5)	      5	PC					A	ZMXA03		17542961	MAGDALENA RUBIO CARRILLO	574686097	28.03.2025
	3000	329094084	  50	2240609	Sierra de sable a batería SR 6-22 maletí	      1	PC					A	ZMXA03		17542961	MAGDALENA RUBIO CARRILLO	574686097	28.03.2025
	3000	329094090	  10	293474	Broca para taladro TE-YX 3/4"-36"	      2	PC					A	ZMXA05		28924468	CONSORCIO CONSTRUCTIVO DYCHER	574686607	28.03.2025
	3000	329094093	  10	2228525	Hoja del compuesto cortafuego CFS-COS 36	      4	PC					A	ZMXA02		31733492	PRESTADORA DE SERVICIOS	574686660	28.03.2025
	3000	329094095	  10	2197975	Varilla anclaje HAS-B-105 HDG 3/4"x10"	     10	PC					A	ZMXA01		20878833	GRUPO FERRETERO GALA	2103809973	28.03.2025
	8300	329094096	  10	2149989	Prego para betão X-C 36 B3 MX	      5	PAC					A			19401187	TENDA NEGOCIOS IMOBILIARIOS SA	574667075	20.03.2025
	8300	329094102	  10	2183180	Bateria B 22/4.0 Li-ion	      2	PC					A	ZBRSG2		16906555	MRV ENGENHARIA E PARTICIPACOES	574684643	03.04.2025
	8750	329094320	  10	2156393	Clavo para acero X-S 14 B3 MX BULK	  2.000	PC					A	ZAR003		15907824	SIDERCA  S.A.I.C.	671951793	28.03.2025
	8300	329094341	  10	2411239	Parafuso para betão KH-EZ 3/8"X5"	      8	PAC					A	ZBRSI3		30956620	APOLO EMPREENDIMENTO IMOBILIARIO	574572979	03.04.2025
	8300	329094348	  10	2123994	Prego para betão X-C 24 B3 MX	      3	PAC					A	ZBRSH6		24931527	DESIGN INCORPORADORA LTDA	574687794	03.04.2025
	8300	329094588	  10	2105859	Fixação met. segurança HST3 M16x145 45/2	     72	PC					A	ZBRSD7		16899508	RENIL DO BRASIL INDUSTRIAL EIRELI	5799016	08.04.2025
	8300	329094657	  10	2341239	Ponteiro TE-SX SM 50	      2	PC					A	ZBRSD7		16896124	VIA PAVAN ENGENHARIA E CONSTRUCAO	574687797	03.04.2025
	8300	329094657	  20	2168876	Escopro TE-SX FM 50	      2	PC					A	ZBRSD7		16896124	VIA PAVAN ENGENHARIA E CONSTRUCAO	574687797	03.04.2025
	8300	329094658	  10	2123994	Prego para betão X-C 24 B3 MX	      1	PAC					A	ZBRSW5		29648389	CONSORCIO CELI	574687846	03.04.2025
	8650	329094937	  10	2206755	Broca para taladro TE-CX 7/8"-10"	      1	PC					A	ZCL114		31739924	CONSTRUCTORA VICTOR EDUARDO	574687865	27.03.2025
	8650	329094937	  20	2234723	Cápsula química HVU2 3/4" x 6 5/8"	     40	PC					A	ZCL114		31739924	CONSTRUCTORA VICTOR EDUARDO	574687865	27.03.2025
	8650	329094937	  30	2197999	Varilla anclaje HAS-E-55 3/4"x10"	     40	PC					A	ZCL114		31739924	CONSTRUCTORA VICTOR EDUARDO	574687865	27.03.2025
	8650	329094948	  10	2200273	Dust lip set DGH 130	     30	PC					A	ZCL140		15925430	EBCO S.A.	574687907	27.03.2025
	8650	329094953	  10	335507	Taco para fijaciones ligeras HLD 3	    500	PC					A	ZCL140		15915307	ANTONIO DE LA CUESTA LARIOS SPA	574687931	27.03.2025
	8300	329094987	  10	2199633	Coroa BI 25/320 SP-L abras.	      4	PC					A	ZBRSG2		16899033	PRIMETALS TECHNOLOGIES BRAZIL	574687873	03.04.2025
	8300	329094988	  10	2149988	Prego para betão X-C 30 B3 MX	     11	PAC					A	ZBRSL4		31254865	PRIX 07 INCORPORACOES DE IMOVEIS	574687890	03.04.2025
	8650	329095269	  10	2234721	Cápsula química HVU2 1/2" x 4 1/4"	    260	PC					A	ZCL114		31225580	COMERCIALIZADORA DE PRODUCTOS	574686390	27.03.2025
	8650	329095277	  10	308976	Spray 66 ML	      5	PC					A	ZCL140		25642077	CONSTRUCTORA LOS NOGALES SPA	574687953	27.03.2025
	8300	329095308	  10	2346083	Broca escalonada TS-BT 5.3-65 S	    100	PC					A	ZBRSG3		16895297	PETROLEO BRASILEIRO S A PETROBRAS	574555925	03.04.2025
	8300	329095338	  10	2005208	Perfurador diam. DD 160 220V	      1	PC					A	ZBRSD7		29902740	LOCKMAIS LOCADORA DE	574686438	02.04.2025
	8300	329095338	  20	2203157	Coluna para perfuração DD-ST 160 SFL	      1	PC					A	ZBRSD7		29902740	LOCKMAIS LOCADORA DE	574686438	02.04.2025
	8300	329095338	  30	2007686	Varão de encaixe DD-ST-150/160-JS	      1	PC					A	ZBRSD7		29902740	LOCKMAIS LOCADORA DE	574686438	02.04.2025
	8300	329095638	  10	2241985	Ponteiro TE-YX SM 70	      1	PC					A	ZBR888		18963283	VALLOUREC SOLUCOES	574670321	16.06.2025
	8750	329095655	  10	2396169	Base muro con soporte magnético PMA 100	      1	PC					A	ZAR020		27121151	TREJO JAIRO NAHUEL	574688016	28.03.2025
	8750	329095655	  20	2366391	Multi-Herramienta SMT 6-22 caja	      1	PC					A	ZAR020		27121151	TREJO JAIRO NAHUEL	574688016	28.03.2025
	8750	329095655	  30	2368507	Cuchilla SMT BiM Saw	      1	PC					A	ZAR020		27121151	TREJO JAIRO NAHUEL	574688016	28.03.2025
	8650	329095663	  10	2123404	Adhesivo inyecc. HIT-RE 500 V3/500/1	     30	PC					A	ZCL140		15919810	FUCHS GELLONA Y SILVA SA	574688001	27.03.2025
	3000	329095666	  10	2156216	Clavo de alto rendimiento X-P 17 B3 MX	 13.200	PC					A	ZMXA01		15413702	J. JESUS ALMAZAN DE LA CRUZ	574686480	28.03.2025
	3000	329095673	  10	2197999	Varilla anclaje HAS-E-55 3/4"x10"	     40	PC					A	ZMXA04		15495866	CONSTRUSISTEMAS DE BCS	574686652	28.03.2025
	3000	329095673	  20	2325739	Sierra circular a batería SC 6WL-22 caja	      1	PC					A	ZMXA04		15495866	CONSTRUSISTEMAS DE BCS	574686652	28.03.2025
	3000	329095673	  30	2251359	Batería B 22-170 Li-ion	      1	PC					A	ZMXA04		15495866	CONSTRUSISTEMAS DE BCS	574686652	28.03.2025
	8300	329095677	  10	2314529	Ferramenta fixação bateria BX 3-L-22 mal	      1	PC					A	ZBRSI3		16881409	RM LOCACOES DE EQUIPAMENTOS LTDA	574643094	02.04.2025
	8650	329095970	  10	2156218	Clavo de alto rendimiento X-P 24 B3 MX	  1.200	PC					A	ZCL140		15914958	CONSTRUCTORA INTERHAUS LIMITADA	574687643	27.03.2025
	8650	329095970	  20	386468	Suspensión techo X-EHS W10 MX	  1.500	PC					A	ZCL140		15914958	CONSTRUCTORA INTERHAUS LIMITADA	574687643	27.03.2025
	8650	329095979	  10	2123404	Adhesivo inyecc. HIT-RE 500 V3/500/1	     20	PC					A	ZCL125		15918796	TECHINT CHILE S.A.	574688003	27.03.2025
	3000	329095980	  10	2101533	Sellador cortafuego FS-ONE MAX 5GAL PAIL	      3	PC					A	ZMXA02		15408999	TUBOS DE ACERO DE MEXICO	574686647	28.03.2025
	3000	329095980	  20	2398669	Pint. cortafuegos de cables CP 679A Plus	      1	PC					A	ZMXA02		15408999	TUBOS DE ACERO DE MEXICO	574686647	28.03.2025
	3000	329095980	  30	2210177	Ultimate exp anc KB-TZ2 1/4x2 1/8 SS304	    700	PC					A	ZMXA02		15408999	TUBOS DE ACERO DE MEXICO	574686647	28.03.2025
	8750	329096423	  10	407496	Varilla anclaje HAS 8.8 M8x1000	      4	PC					A	ZARAG7		15907858	A EVANGELISTA S A	574688014	27.03.2025
	8750	329096423	  20	2184504	Tuerca hexagonal M8 Zn DIN 934 8	    100	PC					A	ZARAG7		15907858	A EVANGELISTA S A	574688014	27.03.2025
	8650	329096429	  10	2341093	Broca para taladro TE-CX 1/2"-12"	     10	PC					A	ZCL114		17045575	EVH INGENIERIA E.I.R.L.	574685774	27.03.2025
	8650	329096429	  20	2341100	Broca para taladro TE-CX 5/8"-12"	     10	PC					A	ZCL114		17045575	EVH INGENIERIA E.I.R.L.	574685774	27.03.2025
	8650	329096429	  30	2206742	Broca para taladro TE-CX 3/4"-12"	     10	PC					A	ZCL114		17045575	EVH INGENIERIA E.I.R.L.	574685774	27.03.2025
	8650	329096429	  40	2206755	Broca para taladro TE-CX 7/8"-10"	     10	PC					A	ZCL114		17045575	EVH INGENIERIA E.I.R.L.	574685774	27.03.2025
	8650	329096429	  50	2206735	Broca para taladro TE-CX 26/27, 1"-10"	     10	PC					A	ZCL114		17045575	EVH INGENIERIA E.I.R.L.	574685774	27.03.2025
	8750	329096431	  10	2267011	Hoja sierra sable SP 20 1014 (35) univ	    140	PC					A	ZAR003		15907773	TECHINT S.A.  (SAN NICOLAS)	574688153	28.03.2025
	3000	329096435	  10	2241984	Cincel puntero TE-YX SM 50	      2	PC					A	ZMXA02		15409240	ANTEUS CONSTRUCTORA	574686681	28.03.2025
	3000	329096439	  10	2210256	Ultimate exp anc KB-TZ2 1/2x5 1/2	     60	PC					A	ZMXA02		15408999	TUBOS DE ACERO DE MEXICO	574686712	28.03.2025
	3000	329096439	  20	2210254	Ultimate exp anc KB-TZ2 1/2x3 3/4	    120	PC					A	ZMXA02		15408999	TUBOS DE ACERO DE MEXICO	574686712	28.03.2025
	8300	329096455	  10	2203492	Canal Triângular OS S-M CH100-2T2-5900 S	212,400	M					A	ZBRSG3		28134708	PETROLEO BRASILEIRO S A PETROBRAS	574581295	03.04.2025
	8300	329096465	  10	2005641	Dispensador HDM 500 caixa	      5	PC					A	ZBRSD3		16880699	ENGEFURO COMERCIO E SERVICOS	574686425	02.04.2025
	8300	329096466	  10	373419	Adaptador BI/BR/BS	      1	PC					A	ZBRSI3		28945073	GAMA LOCACOES EIRELI	574687770	03.04.2025
	8300	329096466	  20	2179350	Suporte de anilha X-WHC B3 02 embal.	      2	PC					A	ZBRSI3		28945073	GAMA LOCACOES EIRELI	574687770	03.04.2025
	8300	329096466	  30	2102286	Suporte de anilha X-WHC G3 conical	      1	PC					A	ZBRSI3		28945073	GAMA LOCACOES EIRELI	574687770	03.04.2025
	8300	329096467	  10	2149226	Univ. cable tie holder X-UCT-E MX	     30	PAC					A	ZBRSA3		29722672	CONDOMINIO EDIFICIO JAZZ RESIDENCE	574687776	03.04.2025
	8300	329096467	  20	2123994	Prego para betão X-C 24 B3 MX	     15	PAC					A	ZBRSA3		29722672	CONDOMINIO EDIFICIO JAZZ RESIDENCE	574687776	03.04.2025
	8300	329096469	  10	2398669	Fire protec. cab. coating CP 679A Plus	      4	PC					A	ZBRSD7		27869298	ENIND ENGENHARIA E MONTAGENS	574687822	03.04.2025
	8300	329096470	  10	2248354	Aparaf. bat. gesso cart. SD 5000-22 mala	      1	PC					A	ZBRSD7		25256008	WILLIAM APARECIDO BUENO DE SOUZA	574687843	03.04.2025
	8300	329096470	  20	2251351	Bateria B 22-85 Li-ion	      1	PC					A	ZBRSD7		25256008	WILLIAM APARECIDO BUENO DE SOUZA	574687843	03.04.2025
